room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
1354936,7082036,Entire home/apt,Haringey,Bruce Grove,1,4.5,4,1.0,75.0,1,51.597005,-0.071302,2015-01-18 08:58:30.604
1355042,7354471,Private room,Kingston upon Thames,Alexandra,6,5.0,1,1.0,110.0,5,51.379575,-0.279943,2015-01-17 22:32:58.601
1355194,6039977,Private room,Camden,West Hampstead,0,,3,1.0,166.0,7,51.545552,-0.192764,2015-01-18 09:06:06.698
1355362,7356276,Private room,Hounslow,Feltham West,0,,2,1.0,129.0,1,51.443315,-0.412178,2015-01-18 03:03:45.348
1355382,7356534,Private room,Brent,Queens Park,0,,2,1.0,187.0,1,51.529896,-0.216568,2015-01-18 04:26:37.900
1355386,5779381,Private room,Lambeth,Vassall,11,4.0,2,1.0,103.0,2,51.473295,-0.109638,2015-01-18 04:42:58.687
1356276,7248646,Private room,Hackney,Hackney Central,7,5.0,2,1.0,125.0,1,51.545692,-0.06063,2015-01-18 13:20:42.625
1357402,31401,Private room,Lambeth,Stockwell,0,,1,1.0,125.0,1,51.473822,-0.122638,2015-01-18 02:32:30.381
1357409,6699456,Entire home/apt,Westminster,Maida Vale,27,4.5,2,1.0,169.0,3,51.52999,-0.183917,2015-01-18 03:00:35.780
1357673,1688557,Private room,Ealing,Southfield,21,4.5,5,1.0,103.0,1,51.504001,-0.25928,2015-01-18 03:33:53.012
1357846,1688557,Private room,Ealing,Southfield,17,4.5,2,1.0,75.0,1,51.503403,-0.257284,2015-01-17 21:37:44.634
1357941,598895,Entire home/apt,Tower Hamlets,Weavers,90,4.5,8,2.0,294.0,1,51.523206,-0.075419,2015-01-18 04:22:54.984
1358347,2006193,Private room,Haringey,Hornsey,66,5.0,2,1.0,66.0,1,51.588292,-0.12057,2015-01-17 20:52:15.441
1359077,5975120,Private room,Tower Hamlets,St. Katharine's & Wapping,0,,2,1.0,131.0,5,51.509583,-0.044369,2015-01-18 12:12:27.496
1359561,242173,Entire home/apt,Camden,West Hampstead,5,5.0,6,3.0,187.0,2,51.549935,-0.191982,2015-01-18 10:11:20.983
1360285,2495327,Entire home/apt,Haringey,Bounds Green,6,4.5,4,2.0,206.0,3,51.603244,-0.121325,2015-01-18 07:09:34.235
1360404,1108766,Entire home/apt,Kensington and Chelsea,St. Helen's,8,4.5,2,1.0,185.0,6,51.518055,-0.212347,2015-01-17 21:29:13.418
1360678,456771,Private room,Hackney,London Fields,8,4.5,2,1.0,122.0,2,51.542666,-0.063517,2015-01-17 22:51:20.640
1360695,1935985,Entire home/apt,Hackney,Hackney Central,7,4.5,5,3.0,318.0,2,51.54801,-0.063632,2015-01-17 23:58:17.108
1361533,5786378,Private room,Wandsworth,St. Mary's Park,4,5.0,4,1.0,75.0,4,51.476164,-0.1732,2015-01-18 04:56:15.606
1361573,54987,Entire home/apt,Tower Hamlets,Canary Wharf,0,,3,1.0,297.0,3,51.49928,-0.018349,2015-01-18 07:41:51.001
1361720,7392515,Entire home/apt,Hackney,Haggerston,4,5.0,6,3.0,318.0,1,51.531796,-0.07091,2015-01-18 00:02:42.788
1362068,5933569,Entire home/apt,Southwark,Camberwell Green,18,4.0,8,0.0,131.0,3,51.483276,-0.094743,2015-01-18 06:31:34.267
1362167,7394530,Entire home/apt,Wandsworth,Latchmere,9,5.0,4,2.0,262.0,2,51.473064,-0.160803,2015-01-18 13:36:45.367
1362372,5314667,Entire home/apt,Westminster,Tachbrook,52,4.5,3,0.0,215.0,1,51.491599,-0.138014,2015-01-18 09:49:23.617
1362534,1363903,Entire home/apt,Lambeth,Herne Hill,35,4.5,4,2.0,178.0,1,51.460858,-0.098456,2015-01-18 03:20:47.146
1362574,5319733,Entire home/apt,Westminster,Bryanston and Dorset Square,21,4.0,4,1.0,187.0,2,51.51918,-0.167749,2015-01-18 06:05:09.442
1362858,3593438,Entire home/apt,Haringey,Harringay,0,,6,3.0,260.0,7,51.584939,-0.105164,2015-01-18 08:01:52.735
1362999,5319733,Entire home/apt,Westminster,Hyde Park,6,4.5,4,1.0,187.0,2,51.518607,-0.169563,2015-01-17 23:58:35.696
1363155,5933569,Shared room,Southwark,Camberwell Green,19,4.0,3,1.0,28.0,3,51.483239,-0.09622,2015-01-18 10:56:56.195
1363250,3560603,Entire home/apt,Tower Hamlets,Bow East,15,4.5,2,1.0,125.0,2,51.530519,-0.023325,2015-01-17 23:38:55.093
1363282,7399604,Entire home/apt,Westminster,Little Venice,17,3.5,5,2.0,281.0,3,51.525183,-0.184342,2015-01-18 01:55:58.843
1363841,7203203,Entire home/apt,Kensington and Chelsea,Dalgarno,7,5.0,4,1.0,140.0,4,51.524102,-0.220509,2015-01-18 05:12:24.079
1364513,7406442,Entire home/apt,Kensington and Chelsea,Notting Dale,11,4.5,1,1.0,185.0,7,51.514727,-0.213182,2015-01-17 22:28:58.964
1364667,107906,Entire home/apt,Lambeth,Larkhall,3,4.5,2,2.0,168.0,3,51.465728,-0.126997,2015-01-18 09:10:30.055
1365876,7413212,Private room,Westminster,West End,4,5.0,2,1.0,183.0,3,51.520004,-0.139348,2015-01-18 04:18:56.500
1366241,7295715,Private room,Southwark,Riverside,7,5.0,2,1.0,129.0,2,51.498373,-0.063247,2015-01-18 11:55:36.970
1366280,6839686,Private room,Ealing,Hobbayne,19,5.0,2,1.0,49.0,2,51.523186,-0.344378,2015-01-17 20:39:26.624
1366341,1401537,Entire home/apt,Barnet,West Finchley,20,4.5,7,2.0,169.0,1,51.608192,-0.185773,2015-01-18 00:58:07.074
1366442,7415359,Entire home/apt,Southwark,Rotherhithe,6,4.5,3,1.0,185.0,4,51.49888,-0.046292,2015-01-18 08:02:08.955
1366632,1259944,Private room,Tower Hamlets,Whitechapel,2,5.0,2,1.0,131.0,1,51.515007,-0.068048,2015-01-18 03:29:27.708
1366769,7036843,Entire home/apt,Lambeth,Larkhall,42,5.0,4,1.0,178.0,1,51.467319,-0.132651,2015-01-18 13:08:15.045
1367285,4506911,Private room,Westminster,Church Street,11,5.0,2,1.0,127.0,2,51.521128,-0.165419,2015-01-18 13:26:39.191
1367598,6873824,Entire home/apt,Westminster,Warwick,31,4.5,6,3.0,421.0,1,51.488687,-0.141302,2015-01-17 23:22:40.500
1367599,3141280,Entire home/apt,Hammersmith and Fulham,Shepherd's Bush Green,39,4.5,4,2.0,225.0,2,51.506569,-0.230337,2015-01-17 23:26:17.869
1367758,1432477,Entire home/apt,Kensington and Chelsea,Earl's Court,23,4.0,6,2.0,166.0,1,51.489786,-0.194108,2015-01-18 10:34:50.852
1368106,7421102,Entire home/apt,Hackney,Hoxton East & Shoreditch,3,4.5,4,2.0,375.0,3,51.534336,-0.088314,2015-01-17 23:07:19.443
1368129,2437037,Entire home/apt,Haringey,Tottenham Green,25,4.0,4,1.0,140.0,1,51.588272,-0.067291,2015-01-18 00:41:02.001
1368218,973588,Entire home/apt,Camden,Holborn and Covent Garden,57,5.0,5,2.0,355.0,7,51.518771,-0.123685,2015-01-18 06:57:35.349
1368225,7349092,Entire home/apt,Islington,Highbury East,13,5.0,2,1.0,181.0,5,51.549483,-0.105383,2015-01-18 07:25:44.085
1368762,6810416,Private room,Barnet,Burnt Oak,11,5.0,1,1.0,65.0,2,51.60397,-0.254436,2015-01-18 09:06:43.160
1368855,6486063,Private room,Lambeth,Tulse Hill,0,,1,1.0,56.0,1,51.445987,-0.111036,2015-01-17 21:43:22.817
1369082,7425380,Entire home/apt,Tower Hamlets,Bow East,0,,4,,168.0,1,51.5324,-0.032206,2015-01-18 13:49:37.165
1369315,7358780,Entire home/apt,Southwark,Cathedrals,37,5.0,4,1.0,206.0,1,51.50124,-0.100329,2015-01-18 12:04:56.530
1369525,3766231,Entire home/apt,Tower Hamlets,Spitalfields & Banglatown,39,4.0,2,1.0,131.0,1,51.52089,-0.07302,2015-01-18 08:46:46.686
1371299,5319733,Entire home/apt,Hammersmith and Fulham,Avonmore and Brook Green,9,4.5,6,2.0,234.0,2,51.493679,-0.205732,2015-01-18 07:34:29.842
1371637,6192783,Entire home/apt,Hammersmith and Fulham,North End,11,3.5,2,0.0,148.0,1,51.487901,-0.206642,2015-01-18 13:26:57.822
1371692,421909,Private room,Westminster,Lancaster Gate,4,5.0,2,1.0,101.0,9,51.513655,-0.179731,2015-01-17 23:15:52.905
1372060,7438253,Entire home/apt,Kensington and Chelsea,Redcliffe,18,5.0,2,1.0,262.0,3,51.488723,-0.184692,2015-01-18 07:05:47.984
1372135,7438493,Entire home/apt,Lambeth,Prince's,10,5.0,5,2.0,234.0,4,51.489099,-0.112262,2015-01-18 12:22:49.470
1372194,2605023,Entire home/apt,Camden,Bloomsbury,20,4.0,2,0.0,176.0,2,51.517029,-0.127129,2015-01-17 22:33:46.363
1372237,3769123,Private room,Hammersmith and Fulham,Parsons Green and Walham,0,,2,1.0,167.0,3,51.47924,-0.189388,2015-01-18 01:36:19.851
1372449,3927592,Private room,Southwark,Riverside,20,5.0,2,1.0,167.0,2,51.497366,-0.068191,2015-01-17 22:29:28.895
1372512,702447,Private room,Westminster,Maida Vale,25,5.0,2,1.0,122.0,1,51.528573,-0.194378,2015-01-18 02:57:55.914
1372647,702447,Private room,Westminster,Harrow Road,3,5.0,2,1.0,140.0,1,51.530677,-0.199159,2015-01-18 12:22:56.129
1372662,4238915,Private room,Hackney,Haggerston,21,4.5,2,1.0,112.0,2,51.535082,-0.076227,2015-01-18 13:33:00.644
1372934,4547693,Entire home/apt,Southwark,Chaucer,13,5.0,4,2.0,277.0,1,51.495036,-0.085846,2015-01-17 20:31:07.567
1373073,1421968,Private room,Brent,Mapesbury,0,,2,1.0,116.0,1,51.55234,-0.214792,2015-01-18 06:19:40.993
1373255,1792987,Private room,Hackney,Hackney Wick,32,4.5,2,1.0,86.0,1,51.545652,-0.023239,2015-01-18 01:08:05.540
1373416,7442987,Entire home/apt,Greenwich,Greenwich West,0,,1,2.0,65.0,1,51.478116,-0.016215,2015-01-18 12:27:59.595
1373652,424257,Entire home/apt,Hackney,De Beauvoir,11,5.0,2,1.0,150.0,3,51.537019,-0.079121,2015-01-18 11:01:41.024
1374244,1679730,Entire home/apt,Kensington and Chelsea,Queen's Gate,3,4.5,4,1.0,309.0,3,51.496452,-0.184692,2015-01-17 22:43:41.145
1374497,7448079,Entire home/apt,Lewisham,Lee Green,0,,7,4.0,468.0,7,51.454249,0.00514,2015-01-17 22:29:43.254
1374771,2505232,Entire home/apt,Lewisham,Telegraph Hill,5,4.5,2,2.0,185.0,5,51.473676,-0.048792,2015-01-17 23:44:11.727
1374951,3846723,Entire home/apt,Hammersmith and Fulham,Parsons Green and Walham,3,5.0,2,1.0,172.0,2,51.474859,-0.195861,2015-01-18 12:23:06.991
1375924,6274996,Entire home/apt,Hackney,Cazenove,6,5.0,3,1.0,159.0,2,51.564321,-0.071432,2015-01-18 08:43:20.590
1376018,7455658,Entire home/apt,Hackney,London Fields,12,5.0,3,1.0,197.0,3,51.539664,-0.058808,2015-01-17 21:23:07.134
1376077,7455786,Private room,City of London,City of London,25,4.5,2,1.0,172.0,1,51.51044,-0.095613,2015-01-18 01:36:32.376
1376713,7067563,Private room,Brent,Willesden Green,13,4.0,2,1.0,75.0,3,51.546982,-0.221892,2015-01-18 10:07:28.554
1377682,7417864,Entire home/apt,Kensington and Chelsea,Brompton & Hans Town,50,4.5,2,0.0,185.0,3,51.496526,-0.168193,2015-01-18 06:20:17.164
1378087,6722102,Private room,Hackney,Hoxton East & Shoreditch,32,4.5,2,1.0,131.0,2,51.523558,-0.082246,2015-01-17 22:52:20.349
1379756,7472850,Entire home/apt,Wandsworth,Earlsfield,0,,4,3.0,224.0,7,51.441646,-0.180951,2015-01-18 08:07:19.734
1380045,7474135,Private room,Hackney,Clissold,9,4.5,1,1.0,65.0,2,51.560673,-0.080475,2015-01-18 10:25:57.788
1380195,7444746,Private room,Camden,West Hampstead,5,5.0,1,1.0,84.0,1,51.550339,-0.185767,2015-01-18 03:05:10.471
1380655,2103037,Private room,Lambeth,Stockwell,0,,2,1.0,112.0,7,51.478072,-0.117605,2015-01-17 23:23:34.461
1381570,1257060,Entire home/apt,Kensington and Chelsea,Queen's Gate,10,4.5,4,1.0,292.0,3,51.500811,-0.18545,2015-01-18 09:36:25.578
1382312,7475516,Entire home/apt,Richmond upon Thames,Barnes,1,5.0,3,2.0,215.0,2,51.475848,-0.240266,2015-01-18 07:50:40.346
1382903,3006361,Entire home/apt,Camden,Highgate,2,3.0,3,2.0,224.0,1,51.563784,-0.147804,2015-01-18 13:33:36.649
1383822,2570295,Private room,Greenwich,Middle Park and Sutcliffe,7,4.5,2,1.0,73.0,2,51.452901,0.023621,2015-01-18 06:02:09.463
1384244,4072876,Entire home/apt,Hackney,Dalston,2,4.0,5,1.0,142.0,8,51.550679,-0.074082,2015-01-17 23:44:32.682
1384368,7461300,Entire home/apt,Westminster,Abbey Road,9,4.5,3,1.0,224.0,1,51.535902,-0.173985,2015-01-18 08:22:52.427
1384393,7492690,Private room,Lambeth,Oval,44,5.0,2,1.0,93.0,2,51.484191,-0.120114,2015-01-18 10:07:56.170
1384446,6947435,Entire home/apt,Lewisham,Telegraph Hill,2,5.0,5,,168.0,1,51.471667,-0.051953,2015-01-18 14:04:57.546
1384450,7493237,Private room,Lambeth,Coldharbour,0,,2,1.0,122.0,5,51.460494,-0.111379,2015-01-17 17:05:42.247
1384575,1016331,Entire home/apt,Camden,Camden Town with Primrose Hill,50,4.5,4,1.0,224.0,1,51.539205,-0.143063,2015-01-18 05:01:36.357
1385219,7228332,Entire home/apt,Camden,Bloomsbury,5,4.5,2,1.0,225.0,2,51.52369,-0.139479,2015-01-17 20:16:57.656
1386308,7500170,Private room,Wandsworth,Thamesfield,2,4.0,2,1.0,112.0,1,51.463517,-0.213256,2015-01-18 00:50:26.135
1386403,7500384,Private room,Wandsworth,Southfields,7,5.0,2,1.0,112.0,2,51.443944,-0.201225,2015-01-18 07:30:42.054
1387056,7503677,Entire home/apt,Newham,Canning Town South,61,4.5,3,1.0,150.0,1,51.508568,0.020465,2015-01-17 23:27:29.638
1389541,54987,Private room,Tower Hamlets,Canary Wharf,1,4.0,5,1.0,372.0,5,51.50163,-0.020106,2015-01-18 12:10:10.609
1389637,1432477,Entire home/apt,Kensington and Chelsea,Redcliffe,25,4.5,6,2.0,185.0,1,51.488085,-0.189795,2015-01-18 00:55:30.740
1389654,6976775,Entire home/apt,Southwark,Grange,8,5.0,3,1.0,140.0,1,51.501472,-0.088649,2015-01-18 02:11:36.065
1389668,5933569,Shared room,Southwark,Camberwell Green,14,4.5,5,1.0,28.0,3,51.483205,-0.095405,2015-01-18 03:10:16.197
1389686,2517124,Entire home/apt,Camden,Holborn and Covent Garden,23,4.5,2,1.0,243.0,3,51.515977,-0.123202,2015-01-18 04:25:08.034
1389692,7515972,Private room,Haringey,Highgate,2,4.5,2,1.0,135.0,26,51.576108,-0.143759,2015-01-18 04:49:47.838
1389701,7516091,Entire home/apt,Southwark,Cathedrals,57,4.5,4,2.0,166.0,5,51.49467,-0.10411,2015-01-18 05:26:11.326
1390032,1307843,Private room,Hackney,Dalston,1,5.0,2,1.0,75.0,1,51.54646,-0.073371,2015-01-18 10:42:11.112
1390326,7518502,Entire home/apt,Camden,King's Cross,55,4.5,3,1.0,159.0,3,51.528023,-0.126414,2015-01-18 13:28:49.210
1390496,4570354,Entire home/apt,Hammersmith and Fulham,Munster,6,5.0,4,2.0,316.0,2,51.480959,-0.214239,2015-01-18 07:19:43.565
1390499,7519176,Private room,Tower Hamlets,Mile End,1,,1,1.0,92.0,1,51.519591,-0.027271,2015-01-18 07:30:46.596
1390527,7518986,Entire home/apt,Brent,Dudden Hill,0,,2,,230.0,1,51.549992,-0.223668,2015-01-18 09:24:43.368
1391221,1471068,Entire home/apt,Newham,Canning Town South,4,4.5,5,2.0,290.0,4,51.509552,0.01817,2015-01-18 04:20:37.313
1392410,7527363,Entire home/apt,Tower Hamlets,Spitalfields & Banglatown,8,5.0,4,2.0,356.0,1,51.520385,-0.0778,2015-01-17 21:53:54.809
1392478,3368368,Entire home/apt,Hammersmith and Fulham,Munster,8,4.0,2,1.0,148.0,2,51.477339,-0.210455,2015-01-18 02:46:33.571
1392537,7528033,Private room,Hackney,Brownswood,6,5.0,2,1.0,112.0,1,51.563961,-0.097819,2015-01-18 06:50:24.573
1392644,7528553,Private room,Haringey,Seven Sisters,0,,1,1.0,124.0,1,51.575482,-0.090431,2015-01-17 20:20:52.704
1392796,2653236,Entire home/apt,Westminster,Abbey Road,38,4.5,4,1.0,243.0,3,51.537718,-0.176828,2015-01-18 07:03:23.755
1393321,7503677,Entire home/apt,Newham,Canning Town South,48,4.5,5,2.0,224.0,2,51.507044,0.022247,2015-01-18 07:55:32.973
1393337,2531619,Private room,Ealing,Hobbayne,11,5.0,2,1.0,58.0,2,51.525607,-0.337329,2015-01-18 09:01:03.837
1393396,7532278,Private room,Southwark,Grange,23,4.5,2,1.0,65.0,3,51.496253,-0.074433,2015-01-18 13:19:07.374
1393589,2419758,Private room,Southwark,Newington,42,4.0,3,1.0,80.0,1,51.490682,-0.098792,2015-01-18 08:44:22.424
1394692,7537995,Private room,Southwark,Village,0,,2,1.0,84.0,1,51.457141,-0.082757,2015-01-17 20:21:02.326
1394917,7538970,Entire home/apt,Southwark,Cathedrals,16,4.5,4,,271.0,3,51.501161,-0.094745,2015-01-18 12:10:29.921
1395088,161109,Private room,Westminster,St. James's,41,5.0,4,1.0,200.0,3,51.506651,-0.124037,2015-01-18 06:11:43.449
1395304,5780849,Private room,Hackney,London Fields,2,4.5,1,1.0,56.0,7,51.53585,-0.062043,2015-01-18 03:26:58.564
1395902,7431573,Entire home/apt,Camden,Belsize,2,5.0,2,1.0,178.0,1,51.547376,-0.171958,2015-01-18 09:19:49.384
1396026,7520210,Entire home/apt,Islington,Highbury East,44,5.0,3,,133.0,2,51.55159,-0.105813,2015-01-18 00:07:53.540
1397031,7547026,Entire home/apt,Westminster,Bayswater,31,5.0,2,1.0,243.0,3,51.51298,-0.192943,2015-01-17 22:54:02.240
1397189,7547555,Private room,Haringey,Tottenham Green,9,5.0,3,1.0,112.0,2,51.583279,-0.069638,2015-01-18 09:51:22.446
1397382,441494,Entire home/apt,Southwark,Riverside,43,5.0,5,3.0,411.0,4,51.506581,-0.088135,2015-01-18 05:31:11.314
1400100,5933569,Shared room,Southwark,Newington,12,4.5,3,1.0,28.0,2,51.48415,-0.09615,2015-01-17 22:40:57.561
1400514,7563127,Entire home/apt,Wandsworth,Latchmere,56,4.5,4,,187.0,3,51.467225,-0.167702,2015-01-18 09:38:02.338
1400624,1807611,Entire home/apt,Wandsworth,Fairfield,8,5.0,2,0.0,112.0,3,51.459353,-0.198003,2015-01-17 23:28:10.062
1400886,7117517,Private room,Southwark,Cathedrals,3,5.0,2,1.0,112.0,5,51.502558,-0.103511,2015-01-17 23:52:56.852
1400946,7255470,Private room,Bromley,Mottingham and Chislehurst North,5,4.5,2,1.0,71.0,14,51.439283,0.039302,2015-01-18 04:08:43.793
1401251,286619,Entire home/apt,Camden,Camden Town with Primrose Hill,2,4.5,1,,206.0,5,51.540841,-0.157646,2015-01-18 07:31:29.993
1401310,3049287,Private room,Tower Hamlets,Weavers,33,4.0,2,1.0,122.0,1,51.528555,-0.073779,2015-01-18 11:42:10.828
1401449,2308769,Entire home/apt,Greenwich,Greenwich West,10,4.5,6,2.0,262.0,1,51.481362,-0.010111,2015-01-18 03:31:53.373
1401673,7567808,Entire home/apt,Hackney,Hoxton East & Shoreditch,49,4.5,6,,107.0,2,51.526872,-0.077059,2015-01-18 01:14:42.705
1401956,7566488,Entire home/apt,Lambeth,Stockwell,17,3.5,2,1.0,144.0,2,51.471276,-0.117191,2015-01-18 03:10:56.709
1402049,7082613,Entire home/apt,Westminster,St. James's,84,5.0,2,1.0,206.0,1,51.51169,-0.127505,2015-01-18 09:33:46.726
1402404,7554715,Private room,Richmond upon Thames,East Sheen,12,4.5,2,1.0,103.0,1,51.465469,-0.264447,2015-01-17 22:41:03.038
1402474,7570377,Private room,Lambeth,Coldharbour,0,,3,1.0,204.0,1,51.470309,-0.107608,2015-01-18 03:36:54.626
1402628,5968983,Entire home/apt,Southwark,Chaucer,14,5.0,2,1.0,187.0,7,51.495048,-0.088483,2015-01-17 20:21:30.462
1402689,6749546,Private room,Hackney,King's Park,11,4.0,2,1.0,94.0,1,51.552515,-0.041627,2015-01-18 00:39:01.301
1403583,7575122,Private room,Newham,Beckton,8,4.0,16,1.0,37.0,2,51.518003,0.051303,2015-01-18 09:25:24.715
1404665,7578633,Private room,Haringey,Fortis Green,1,5.0,1,1.0,34.0,4,51.588714,-0.157329,2015-01-18 13:43:13.812
1405677,5073890,Private room,Islington,Caledonian,38,5.0,2,1.0,93.0,2,51.544756,-0.12563,2015-01-18 12:49:12.897
1406006,2271813,Private room,Kingston upon Thames,Grove,19,4.5,2,1.0,81.0,1,51.408394,-0.296617,2015-01-17 23:53:16.482
1406011,3054657,Private room,Brent,Mapesbury,6,3.5,2,1.0,92.0,2,51.557002,-0.217006,2015-01-18 00:13:34.507
1406039,7586130,Private room,Camden,West Hampstead,7,4.0,1,1.0,103.0,1,51.548518,-0.191092,2015-01-18 02:17:52.901
1406387,488110,Private room,Kensington and Chelsea,Golborne,32,4.5,1,1.0,75.0,1,51.518601,-0.210169,2015-01-18 08:35:42.968
1406463,3017073,Entire home/apt,Camden,St. Pancras and Somers Town,9,4.5,6,2.0,206.0,5,51.539845,-0.132494,2015-01-18 14:11:11.341
1406783,6192783,Entire home/apt,Hammersmith and Fulham,North End,5,3.5,4,0.0,223.0,1,51.487842,-0.207834,2015-01-18 00:30:24.509
1407210,7437206,Entire home/apt,Wandsworth,Queenstown,0,,2,1.0,193.0,1,51.482857,-0.14903,2015-01-18 12:35:29.534
1408306,7595481,Entire home/apt,Ealing,Elthorne,2,4.5,5,4.0,215.0,4,51.506415,-0.339071,2015-01-17 23:37:51.954
1408688,5933569,Private room,Southwark,Camberwell Green,24,4.0,4,1.0,93.0,2,51.482464,-0.094583,2015-01-18 08:24:26.371
1408825,7597867,Entire home/apt,Kensington and Chelsea,Queen's Gate,33,4.5,4,,242.0,1,51.49526,-0.183212,2015-01-18 00:05:04.842
1410001,4885838,Private room,Hounslow,Syon,0,,2,1.0,103.0,1,51.480142,-0.304462,2015-01-18 10:46:46.869
1410003,7603537,Private room,Bromley,Bromley Town,2,5.0,2,1.0,86.0,1,51.409155,0.005005,2015-01-18 10:55:37.227
1410053,7603657,Entire home/apt,Westminster,Tachbrook,14,4.5,2,1.0,225.0,2,51.4895,-0.136269,2015-01-17 20:26:02.705
1410347,1409580,Private room,Ealing,Elthorne,10,5.0,1,1.0,51.0,3,51.505052,-0.328677,2015-01-17 23:09:44.973
1410922,2636974,Entire home/apt,Hackney,London Fields,1,5.0,2,1.0,197.0,3,51.537089,-0.06033,2015-01-18 03:37:31.697
1410933,7298538,Entire home/apt,Hackney,Stoke Newington,15,4.5,2,1.0,73.0,1,51.557524,-0.071558,2015-01-18 04:22:01.950
1411163,4340876,Entire home/apt,Camden,St. Pancras and Somers Town,22,5.0,2,1.0,215.0,2,51.53685,-0.123734,2015-01-18 02:35:43.751
1411286,7608938,Entire home/apt,Westminster,West End,11,5.0,4,2.0,316.0,2,51.516297,-0.13457,2015-01-18 11:08:38.710
1411453,7458254,Entire home/apt,Hounslow,Turnham Green,1,3.0,2,1.0,112.0,2,51.493164,-0.275768,2015-01-18 04:55:06.053
1411610,995624,Entire home/apt,Islington,Bunhill,10,4.5,4,1.0,262.0,1,51.525152,-0.099475,2015-01-17 21:55:37.402
1411879,7611798,Entire home/apt,Kensington and Chelsea,Courtfield,11,5.0,2,1.0,247.0,5,51.490713,-0.1816,2015-01-17 22:54:51.422
1412951,7232822,Entire home/apt,Kensington and Chelsea,Queen's Gate,0,,8,,1030.0,7,51.49815,-0.187636,2015-01-18 02:18:19.686
1413066,2111190,Entire home/apt,Waltham Forest,Grove Green,3,3.5,4,1.0,95.0,3,51.562067,-0.009759,2015-01-18 10:15:00.160
1413457,3580912,Entire home/apt,Tower Hamlets,Poplar,16,3.5,2,1.0,110.0,1,51.509562,-0.020736,2015-01-18 01:50:24.309
1414171,7378073,Entire home/apt,Hackney,Haggerston,6,4.5,4,2.0,281.0,4,51.537932,-0.077545,2015-01-17 21:59:31.420
1414297,7575122,Private room,Newham,Beckton,15,4.0,16,1.0,37.0,2,51.517762,0.053041,2015-01-18 06:52:01.190
1414522,6934332,Private room,Greenwich,Peninsula,3,4.5,2,1.0,150.0,2,51.484838,0.000607,2015-01-18 04:42:36.547
1414705,7623942,Entire home/apt,Westminster,West End,49,4.5,6,2.0,272.0,4,51.51488,-0.131065,2015-01-17 23:33:16.858
1414726,7624017,Entire home/apt,Hammersmith and Fulham,Sands End,7,4.5,6,2.0,279.0,5,51.472651,-0.182115,2015-01-18 01:02:06.370
1415061,7101164,Entire home/apt,Camden,Highgate,1,5.0,4,,299.0,14,51.55931,-0.144408,2015-01-18 06:35:25.356
1415987,6755438,Entire home/apt,Lambeth,Prince's,9,5.0,4,1.0,309.0,3,51.490919,-0.112321,2015-01-17 23:42:27.668
1416111,2044239,Private room,Tower Hamlets,Lansbury,3,4.0,2,1.0,80.0,1,51.511606,-0.019916,2015-01-18 08:20:22.182
1416258,7631290,Entire home/apt,Wandsworth,Queenstown,1,4.0,2,2.0,129.0,3,51.474909,-0.148634,2015-01-18 00:44:06.828
1416341,1992773,Private room,Camden,Belsize,0,,2,1.0,103.0,4,51.544692,-0.168286,2015-01-18 06:35:34.431
1417747,7232822,Entire home/apt,Brent,Queens Park,2,5.0,5,3.0,337.0,5,51.530511,-0.220513,2015-01-17 21:25:18.281
1417807,7232822,Entire home/apt,Kensington and Chelsea,Golborne,4,4.5,5,,328.0,4,51.520971,-0.205606,2015-01-18 01:42:48.162
